供应商名称;股票代码;报告期;金额(万元)
江苏利通电子股份有限公司;-;2017-12-31;2,452.06
宁波鸿立光电科技股份有限公司;834180.OC;2017-12-31;1,922.64
上海同造欧式建筑科技股份有限公司;871502.OC;2017-12-31;930.82
