客户名称;股票代码;报告期;金额(万元)
华为技术有限公司;-;2016-12-31;28,882.18
广东欧珀移动通信有限公司;-;2016-12-31;19,521.04
步步高通信科技有限公司;-;2016-12-31;14,907.15
中兴通讯股份有限公司;000063.SZ;2016-12-31;8,414.31
