供应商名称;股票代码;报告期;金额(万元)
四川中玉凯盛贸易有限公司;-;2016-12-31;8,161.20
张家港中集圣达因低温装备有限公司;-;2016-12-31;3,158.29
广西广汇低温设备有限公司;-;2016-12-31;2,852.16
艾默生过程控制有限公司;-;2016-12-31;2,528.78
成都贝申低温设备有限公司;-;2016-12-31;1,765.34
北京高威科电气技术股份有限公司;-;2016-12-31;1,721.28
