供应商名称;股票代码;报告期;金额(万元)
诺维信(中国)投资有限公司;-;2015-12-31;970.96
成都楚阳贸易有限公司;-;2015-12-31;399.01
四川广汉锐星塑胶有限公司;-;2015-12-31;389.15
