客户名称;股票代码;报告期;金额(万元)
广州市合信纸业有限公司;-;2017-12-31;38,302.76
华文包装股份有限公司;832812.OC;2015-12-31;585.44
北京众智同辉科技股份有限公司;832361.OC;2015-12-31;297.23
