客户名称;股票代码;报告期;金额(万元)
上海淳熙国际贸易有限公司;-;2015-12-31;20,346.19
苏州正泽贸易有限公司;-;2015-12-31;20,235.63
上海市电力公司;-;2015-12-31;19,985.33
特变电工股份有限公司;600089.SH;2015-12-31;15,804.19
