供应商名称;股票代码;报告期;金额(万元)
山西西山煤电股份有限公司;000983.SZ;2017-12-31;49,769.71
江西巨源矿业有限公司;-;2017-12-31;32,117.50
国网江西省电力有限公司;-;2017-12-31;21,111.36
