供应商名称;股票代码;报告期;金额(万元)
上海绿联软件股份有限公司;835421.OC;2017-12-31;12,233.36
铜陵三佳变压器科技股份有限公司;871130.OC;2017-12-31;1,074.64
江苏中科君达物联网股份有限公司;835051.OC;2017-12-31;401.82
