客户名称;股票代码;报告期;金额(万元)
浙江易健生物制品有限公司;-;2016-06-30;2,101.84
北京世源希达工程技术公司;-;2016-06-30;1,095.45
上海波汇科技股份有限公司;839861.OC;2016-06-30;1,043.36
广州市孚德工程技术有限公司;-;2016-06-30;1,023.93
圆融光电科技股份有限公司;832502.OC;2016-06-30;934.63
上海新升半导体科技有限公司;-;2016-06-30;743.95
重庆壹物电子材料有限公司;-;2016-06-30;693.36
张家港康得新光电材料有限公司;-;2016-06-30;500.00
徐州鑫宇光伏科技有限公司;-;2016-06-30;495.73
东莞南玻光伏科技有限公司;-;2016-06-30;408.10
