供应商名称;股票代码;报告期;金额(万元)
昌吉州新中工业设备安装有限公司;-;2017-12-31;838.75
四川金星清洁能源装备股份有限公司;-;2014-12-31;755.17
青海博明燃气设备制造有限公司;63610192.QEE;2017-12-31;503.53
山东东宏管业股份有限公司;603856.SH;2017-12-31;364.48
