客户名称;股票代码;报告期;金额(万元)
上海汉涛信息咨询有限公司;-;2017-12-31;5,041.74
上海浦东发展银行股份有限公司;600000.SH;2017-12-31;4,439.15
广州农村商业银行股份有限公司;1551.HK;2017-12-31;2,000.97
中信银行股份有限公司信用卡中心;-;2017-12-31;1,900.06
江苏万佳科技开发股份有限公司;836572.OC;2017-12-31;72.65
