供应商名称;股票代码;报告期;金额(万元)
中国五矿集团有限公司;-;2017-12-31;74,577.22
吉林板庙子矿业有限公司;-;2017-12-31;55,960.00
MRI Trading AG;-;2017-12-31;39,226.32
烟台恒邦物流股份有限公司;836969.OC;2017-12-31;13,151.89
