供应商名称;股票代码;报告期;金额(万元)
宁波精科机械密封件制造有限公司;-;2017-12-31;6,601.90
中达电机股份有限公司;-;2017-12-31;6,390.30
浙江双森金属科技股份有限公司;832213.OC;2017-12-31;1,093.73
浙江恒基永昕新材料股份有限公司;870220.OC;2017-12-31;221.88
