供应商名称;股票代码;报告期;金额(万元)
南昌宝江钢材加工配送有限公司;-;2017-12-31;94,360.81
江西江铃底盘股份有限公司;-;2017-12-31;88,870.32
福特汽车公司;FORDP.PA;2017-12-31;83,060.26
格特拉克(江西)传动系统有限公司;-;2017-12-31;81,392.56
博世汽车柴油系统有限公司;-;2017-12-31;77,195.12
广东肇庆动力金属股份有限公司;834387.OC;2017-12-31;5,335.40
舟山海山机械密封材料股份有限公司;870292.OC;2017-12-31;1,943.39
用友汽车信息科技(上海)股份有限公司;839951.OC;2017-12-31;1,234.86
