供应商名称;股票代码;报告期;金额(万元)
浙江广天建筑劳务有限公司;-;2015-12-31;126,397.53
巨力新能源股份有限公司;-;2015-12-31;11,685.00
宁波新日月酒店物业股份有限公司;872504.OC;2015-12-31;613.95
