供应商名称;股票代码;报告期;金额(万元)
南通江海电容器股份有限公司;002484.SZ;2017-12-31;4,705.82
南京天翔电子技术股份有限公司;839608.OC;2017-12-31;2,747.04
江苏明昊新材料科技股份有限公司;834843.OC;2017-12-31;1,686.00
佛山市中研非晶科技股份有限公司;835619.OC;2017-12-31;856.10
北京远方动力可再生能源科技股份公司;831501.OC;2017-12-31;582.91
江阴华瑞电工科技股份有限公司;872591.OC;2017-12-31;368.15
北京创四方电子股份有限公司;838834.OC;2017-12-31;356.41
倍仕得电气科技(杭州)股份有限公司;838370.OC;2017-12-31;294.66
