客户名称;股票代码;报告期;金额(万元)
抚顺新钢铁有限责任公司;-;2014-12-31;30,226.32
长春伊通河石油经销有限公司;-;2014-12-31;8,550.02
营口洪亮机械发展有限公司;-;2014-12-31;3,975.75
长春市汇海燃气有限公司;-;2014-12-31;2,893.82
