供应商名称;股票代码;报告期;金额(万元)
华夏电影发行有限责任公司;-;2017-12-31;35,456.64
中影数字电影发展(北京)有限公司;-;2017-12-31;30,030.52
深圳市泰久信息系统股份有限公司;833181.OC;2015-12-31;658.17
