供应商名称;股票代码;报告期;金额(万元)
北京金印联国际供应链管理股份有限公司;835643.OC;2015-12-31;5,368.75
西安杰锋科贸有限公司;-;2015-12-31;1,909.78
上海友杰国际贸易有限公司;-;2015-12-31;1,626.54
北京奇良海德印刷股份有限公司;835275.OC;2017-12-31;220.92
