客户名称;股票代码;报告期;金额(万元)
南京延明体育实业有限公司;-;2017-12-31;815.86
北京奥实体育计时服务有限公司;-;2017-12-31;610.29
苏州高新文体集团有限公司;-;2017-12-31;495.12
南通铁人运动用品有限公司;-;2017-12-31;388.76
北京星奥科技股份有限公司;430574.OC;2016-12-31;120.00
