供应商名称;股票代码;报告期;金额(万元)
北京佳禾广告传媒股份有限公司;870232.OC;2017-12-31;792.60
天职工程咨询股份有限公司;836208.OC;2017-12-31;513.69
北京融安特智能科技股份有限公司;833918.OC;2017-12-31;234.08
