供应商名称;股票代码;报告期;金额(万元)
升华集团德清华源颜料有限公司;-;2015-12-31;889.98
常州龙宇颜料化学有限公司;-;2015-12-31;861.07
朗盛特殊化学品有限公司;-;2015-12-31;389.65
