供应商名称;股票代码;报告期;金额(万元)
郴州市锦荣贸易有限责任公司;-;2017-12-31;61,168.22
昆明鼎邦科技股份有限公司;871135.OC;2017-12-31;226.88
北京安泰科信息股份有限公司;871741.OC;2017-12-31;118.51
