客户名称;股票代码;报告期;金额(万元)
兰州庄鑫商贸有限公司;-;2017-06-30;653.65
永登连城兰林乳品销售部;-;2017-06-30;577.04
永登锦源商贸有限责任公司;-;2017-06-30;536.84
华联综合超市股份有限公司;-;2017-06-30;422.97
