供应商名称;股票代码;报告期;金额(万元)
国网四川省电力公司;-;2017-12-31;57,327.68
四川鸿鑫国泰电缆有限责任公司;-;2017-12-31;633.82
江苏林洋能源股份有限公司;601222.SH;2017-12-31;514.08
成都易信达科技股份有限公司;832629.OC;2015-12-31;128.78
