供应商名称;股票代码;报告期;金额(万元)
河南环宇玻璃科技股份有限公司;833675.OC;2017-12-31;6,491.66
国安达股份有限公司;835486.OC;2017-12-31;3,835.56
厦门诺瑞特实业股份有限公司;870244.OC;2017-12-31;1,807.02
上海底特精密紧固件股份有限公司;430646.OC;2017-12-31;1,292.47
江苏洪昌科技股份有限公司;833602.OC;2017-12-31;794.33
苏州驿力机车科技股份有限公司;836860.OC;2017-12-31;780.17
苏州金凯达机械科技股份有限公司;833950.OC;2017-12-31;301.26
北京亿华通科技股份有限公司;834613.OC;2017-12-31;228.54
