客户名称;股票代码;报告期;金额(万元)
浙江朗华制药有限公司;-;2014-06-30;1,017.09
湛江市广信农资有限公司;-;2014-06-30;831.86
湖南信泰植保有限公司;-;2014-06-30;644.93
广东容大生物股份有限公司;836799.OC;2016-12-31;495.84
