供应商名称;股票代码;报告期;金额(万元)
Kyocera International, Inc.;-;2017-12-31;1,219.72
广东银宝山新科技有限公司;-;2017-12-31;564.04
桂林光隆光电科技股份有限公司;837041.OC;2016-12-31;499.05
