供应商名称;股票代码;报告期;金额(万元)
北京大恒图像视觉有限公司;-;2015-12-31;3,076.89
凯德技术长沙股份有限公司;430592.OC;2017-12-31;1,446.19
东莞市长原科技实业有限公司;664864.QHE;2015-12-31;1,083.34
湖南深拓智能设备股份有限公司;830889.OC;2017-12-31;511.44
北京嘉华汇诚科技股份有限公司;838933.OC;2017-12-31;226.50
合肥杜威智能科技股份有限公司;839901.OC;2017-12-31;128.34
浙江和利氢能科技股份有限公司;834311.OC;2017-12-31;36.92
