客户名称;股票代码;报告期;金额(万元)
常州东方佳誉油品有限公司;-;2017-12-31;3,619.86
徐工集团工程机械股份有限公司;000425.SZ;2017-12-31;1,878.12
宁波奥克斯供应链管理有限公司;-;2017-12-31;1,713.23
