供应商名称;股票代码;报告期;金额(万元)
冀凯装备制造股份有限公司;002691.SZ;2017-12-31;4,221.42
河南天成环保科技股份有限公司;837146.OC;2017-12-31;4,194.10
平顶山市矿益胶管制品股份有限公司;837523.OC;2017-12-31;3,605.33
河南铁福来装备制造股份有限公司;837575.OC;2017-12-31;2,036.96
沈阳电缆产业股份有限公司;870808.OC;2017-12-31;395.26
