供应商名称;股票代码;报告期;金额(万元)
内蒙古霍林河露天煤业股份有限公司;002128.SZ;2014-12-31;13,675.99
沈阳市宝发保温管有限公司;-;2014-12-31;1,950.64
哈尔滨联美佳合热能技术有限公司;-;2014-12-31;1,276.00
