客户名称;股票代码;报告期;金额(万元)
贵州中烟工业有限责任公司;-;2016-06-30;16,640.60
贵州黄果树立爽药业有限公司;-;2016-06-30;79.84
贵州泰邦生物制品有限公司;-;2016-06-30;52.25
