板块名称
新三板
白马股
二线龙头
融资融券标的
举牌
全A
广东省国资
中山市国资
节能减排
调味品
纳米
广东金改
高新区
金改
险资举牌
地方国企
氢能
概念板块龙头
参股新三板
融资融券
