板块名称
上海本地重组
上海国资改革
上海自贸区
新型城镇化
养老产业
融资融券标的
全A
浦东新区
上海市国资
房地产
上海国企
地方国企
崇明生态岛
地方国资改革
互联网
共享办公
融资融券
