板块名称
并购待实施阶段(MA)
融资融券标的
质押式回购
并购阶段(需定增)
小金属
全A
三通
金属锡
黄金
融资租赁
贵金属
有色金属
并购预案阶段(MA)
供应链金融
钴
概念板块龙头
黄金租赁
沪锡
融资融券
