参控股名称;股票代码;报告期;持股比例(%)
Western Union Petro Internatonal Co.,Limited;-;2017-12-31;100.00
UP (Congo) Engineering Services Co. Ltd.;-;2017-12-31;100.00
Landocean Gas-Tech Services Inc.;-;2017-12-31;100.00
恒泰艾普(北京)能源科技研究院有限公司;-;2017-12-31;100.00
LandOcean Investment Co.;-;2017-12-31;100.00
LandOcean resources Investment Co.;-;2017-12-31;100.00
LandOcean Resources Investment Canada Co.ltd.;-;2017-12-31;100.00
Energy Prospecting Technology USA Inc.;-;2017-12-31;100.00
新疆恒泰艾普能源服务有限公司;-;2017-12-31;100.00
恒泰艾普(上海)企业发展有限公司;-;2017-12-31;100.00
北京博达瑞恒科技有限公司;-;2017-12-31;100.00
北京博路达科技发展有限公司;-;2017-12-31;100.00
香港富通国际石油技术有限公司;-;2017-12-31;100.00
四川川油工程技术勘察设计有限公司;-;2017-12-31;100.00
成都西油联合石油天然气工程技术有限公司;-;2017-12-31;100.00
成都金陵能源装备有限公司;-;2017-12-31;100.00
Westem Union Petro(Canada) Technology Co.LTD;-;2017-12-31;100.00
廊坊开发区恒泰石油钻采设备有限公司;-;2017-12-31;100.00
太平洋远景石油技术(北京)有限公司;-;2017-12-31;100.00
巴州华丰石油机械制造有限公司;-;2017-12-31;100.00
巴州盛磊石油技术服务有限公司;-;2017-12-31;100.00
LandOcean Investment Canada Co., Ltd;-;2017-12-31;100.00
Landocean Energy Canada Ltd.;-;2017-12-31;100.00
福建恒泰艾普能源发展有限公司;-;2017-12-31;100.00
福建恒达华晟鑫能源有限公司;-;2017-12-31;100.00
恒泰艾普石油集团有限公司;-;2017-12-31;100.00
廊坊新赛浦特种装备有限公司;-;2017-12-31;100.00
恒泰艾普环保工程(廊坊)有限公司;-;2017-12-31;100.00
鄂尔多斯市华天艾普水务有限公司;-;2017-12-31;100.00
锦州新锦化工业设备安装有限公司;-;2017-12-31;100.00
