参控股名称;股票代码;报告期;持股比例(%)
武汉南国商业发展有限公司;-;2017-12-31;100.00
武汉北都商业有限公司;-;2017-12-31;100.00
武汉大本营商业管理有限公司;-;2017-12-31;100.00
武汉轻工业机械有限公司;-;2017-12-31;100.00
成都南国商业管理有限公司;-;2017-12-31;100.00
湖北森南房地产有限公司;-;2017-12-31;100.00
湖北易迅房地产有限公司;-;2017-12-31;100.00
重庆泛悦房地产开发有限公司;-;2017-12-31;100.00
南京泛悦房地产有限公司;-;2017-11-25;100.00
武汉南国昌晟商业发展有限责任公司;-;2015-12-31;100.00
武汉南国洪广置业发展有限公司;-;2015-12-31;100.00
武汉南国融汇商业有限责任公司;-;2015-12-31;100.00
湖北南国创新置业有限公司;-;2017-12-31;80.00
成都中电建海赋房地产有限公司;-;2015-12-31;51.02
中文发集团文化有限公司;-;2017-12-31;50.00
武汉双联创和置业有限公司;-;2017-12-31;50.00
成都泛悦北城房地产开发有限公司;-;2017-12-31;41.00
南京电建中储房地产有限公司;-;2017-12-31;26.01
武汉洺悦房地产有限公司;-;2017-12-31;26.00
