参控股名称;股票代码;报告期;持股比例(%)
成都紫江包装有限公司;-;2017-12-31;100.00
武汉紫江企业有限公司;-;2017-12-31;100.00
上海紫江特种瓶业有限公司;-;2017-12-31;100.00
南京紫泉饮料工业有限公司;-;2017-12-31;100.00
宁波紫泉饮料工业有限公司;-;2017-12-31;100.00
上海紫江食品容器包装有限公司;-;2017-12-31;100.00
四川紫日包装有限公司;-;2017-12-31;100.00
西安紫江企业有限公司;-;2017-12-31;100.00
上海紫华企业有限公司;-;2017-12-31;100.00
上海紫泉包装有限公司;-;2017-12-31;100.00
上海紫日包装有限公司;-;2017-12-31;100.00
上海紫江喷铝环保材料有限公司;-;2017-12-31;100.00
上海紫丹印务有限公司;-;2017-12-31;100.00
武汉紫海塑料制品有限公司;-;2017-12-31;100.00
上海紫泉饮料工业有限公司;-;2017-12-31;100.00
上海紫丹食品包装印刷有限公司;-;2017-12-31;100.00
上海紫江伊城科技有限公司;-;2017-12-31;100.00
上海紫江国际贸易有限公司;-;2017-12-31;100.00
郑州紫江包装有限公司;-;2017-12-31;100.00
上海紫江彩印包装有限公司;-;2017-12-31;100.00
上海紫江特种包装有限公司;-;2017-12-31;100.00
广州紫江包装有限公司;-;2017-12-31;98.42
南昌紫江包装有限公司;-;2017-12-31;97.00
合肥紫江包装有限公司;-;2017-12-31;97.00
沈阳紫江包装有限公司;-;2017-12-31;96.67
上海紫江商贸控股有限公司;-;2017-12-31;95.00
福州紫江包装有限公司;-;2017-12-31;90.00
成都紫泉饮料工业有限公司;-;2017-12-31;90.00
江苏紫江食品容器包装有限公司;-;2017-12-31;90.00
武汉紫江包装有限公司;-;2017-12-31;81.00
