参控股名称;股票代码;报告期;持股比例(%)
德豪润达国际(香港)有限公司;-;2017-06-30;100.00
珠海德豪润达电气有限公司;-;2017-06-30;100.00
深圳市锐拓显示技术有限公司;-;2017-06-30;100.00
芜湖德豪润达光电科技有限公司;-;2017-06-30;100.00
蚌埠崧欣电子科技有限公司;-;2017-06-30;100.00
德豪雷士(北京)半导体科技有限公司;-;2017-06-30;100.00
广东德豪润达照明电气有限公司;-;2017-06-30;100.00
北京金桥润达科技发展有限公司;-;2015-12-31;100.00
广东德豪雷士照明有限公司;-;2015-12-31;100.00
蚌埠德豪光电科技有限公司;-;2017-06-30;80.00
威斯达电器(中山)制造有限公司;-;2017-06-30;70.00
中山德豪润达电器有限公司;-;2017-06-30;70.00
蚌埠三颐半导体有限公司;-;2018-01-11;68.49
北美电器(珠海)有限公司;-;2017-06-30;65.00
大连德豪光电科技有限公司;-;2017-06-30;53.00
广东健隆光电科技有限公司;-;2017-06-30;51.00
惠州雷通光电器件有限公司;-;2017-06-30;51.00
北京维美盛景广告有限公司;-;2015-12-31;15.06
