参控股名称;股票代码;报告期;持股比例(%)
惠州市宙邦化工有限公司;-;2017-12-31;100.00
新宙邦(香港)有限公司;-;2017-12-31;100.00
南通新宙邦电子材料有限公司;-;2017-12-31;100.00
三明市海斯福化工有限责任公司;-;2017-12-31;100.00
海斯福化工(上海)有限公司;-;2017-12-31;100.00
诺莱特电池材料(苏州)有限公司;-;2017-12-31;100.00
巴斯夫电池材料(苏州)有限公司;-;2017-10-24;100.00
荆门新宙邦新材料有限公司;-;2018-03-14;80.00
荆门新宙邦电池材料有限公司;-;2018-03-06;80.00
张家港瀚康化工有限公司;-;2017-12-31;76.00
淮安瀚康新材料有限公司;-;2017-12-31;76.00
南通托普电子材料有限公司;-;2017-12-31;60.00
湖南博氟新材料科技有限公司;-;2017-12-31;53.00
福建永晶科技有限公司;-;2017-12-31;25.00
深圳市鹏鼎创盈金融信息服务股份有限公司;-;2018-03-10;2.68
