参控股名称;股票代码;报告期;持股比例(%)
深圳市中兴软件有限责任公司;-;2017-12-31;100.00
深圳市中兴康讯电子有限公司;-;2017-12-31;100.00
深圳市中兴通讯技术服务有限责任公司;-;2017-12-31;100.00
深圳市兴意达通讯技术有限公司;-;2017-12-31;100.00
深圳市中联成电子发展有限公司;-;2017-12-31;100.00
西安中兴新软件有限责任公司;-;2017-12-31;100.00
中兴通讯(杭州)有限责任公司;-;2017-12-31;100.00
深圳市国鑫电子发展有限公司;-;2017-12-31;100.00
PT . ZTE Indonesia (印度尼西亚);-;2017-12-31;100.00
ZTE Wistron Telecom AB(欧洲研究所);-;2017-12-31;100.00
ZTE Holdings (Thailand) Co., Ltd(泰国控股);-;2017-12-31;100.00
ZTE (Thailand) Co., Ltd.(泰国);-;2017-12-31;100.00
ZTE (USA) Inc.(美国);-;2017-12-31;100.00
ZTE Corporation Mexico S.DER.LDEC.V.(墨西哥);-;2017-12-31;100.00
ZTE Do Brasil LTDA;-;2017-12-31;100.00
ZTE Romania S.R.L(罗马尼亚);-;2017-12-31;100.00
ZTE Telecom India Private Ltd.(印度);-;2017-12-31;100.00
ZTE-Communication Technologies, Ltd.(俄罗斯);-;2017-12-31;100.00
中兴通讯(香港)有限公司;-;2017-12-31;100.00
中兴通讯(河源)有限公司;-;2017-12-31;100.00
中兴通讯集团财务有限公司;-;2017-12-31;100.00
深圳市百维技术有限公司;-;2017-12-31;100.00
北京中兴网捷科技有限公司;-;2017-12-31;100.00
北京中兴高达通信技术有限公司;-;2017-12-31;100.00
深圳市中兴云服务有限公司;-;2017-12-31;100.00
深圳市中兴系统集成技术有限公司;-;2017-12-31;100.00
西安中兴通讯终端科技有限公司;-;2017-12-31;100.00
深圳市中兴智谷科技有限公司;-;2017-12-31;100.00
中兴捷维通讯技术有限责任公司;-;2017-12-31;100.00
深圳市兴联达科技有限公司;-;2017-12-31;100.00
