参控股名称;股票代码;报告期;持股比例(%)
Hikvision USA, Inc.;-;2017-12-31;100.00
Hikvision FZE;-;2017-12-31;100.00
Hikvision Singapore Pte. Ltd;-;2017-12-31;100.00
Hikvision South Africa (Pty) Ltd.;-;2017-12-31;100.00
Hikvision Australia PTY Ltd.;-;2017-12-31;100.00
Hikvision International Co., Limited;-;2017-12-31;100.00
Hikvision Canada INC.;-;2017-12-31;100.00
Hikvision LLC;-;2017-12-31;100.00
Hikvision Korea Limited;-;2017-12-31;100.00
Hikvision Turkey Technology And Security Systems Commerce Corporation;-;2017-12-31;100.00
Hikvision Colombia SAS;-;2017-12-31;100.00
Hikvision Kazakhstan limited liability partnership;-;2017-12-31;100.00
北京邦诺存储科技有限公司;-;2017-12-31;100.00
杭州海康威视系统技术有限公司;-;2017-12-31;100.00
杭州海康威视科技有限公司;-;2017-12-31;100.00
北京海康威视安全防范技术服务有限公司;-;2017-12-31;100.00
成都海康威视数字技术有限公司;-;2017-12-31;100.00
杭州海康威视安防设备租赁服务有限公司;-;2017-12-31;100.00
汉军智能系统(上海)有限公司;-;2017-12-31;100.00
杭州海康威视投资管理有限公司;-;2017-12-31;100.00
重庆海康威视系统技术有限公司;-;2017-12-31;100.00
重庆海康威视科技有限公司;-;2017-12-31;100.00
上海高德威智能交通系统有限公司;-;2017-12-31;100.00
天津海康威视系统技术有限公司;-;2017-12-31;100.00
杭州萤石网络有限公司;-;2016-07-27;100.00
杭州海康机器人技术有限公司;-;2016-07-27;100.00
海康威视(美国)公司;-;2015-12-31;100.00
武汉海康威视系统技术有限公司;-;2015-12-31;100.00
重庆海康科技有限公司;-;2015-12-31;100.00
杭州海康威视电子有限公司;-;2015-12-31;100.00
