参控股名称;股票代码;报告期;持股比例(%)
厦门市美亚柏科信息安全研究所有限公司;-;2017-12-31;100.00
珠海市新德汇信息技术有限公司;-;2017-12-31;100.00
江苏税软软件科技有限公司;-;2017-12-31;100.00
厦门美亚天信会议服务有限公司;-;2017-12-31;100.00
北京美亚宏数科技有限责任公司;-;2017-12-31;82.27
厦门安胜网络科技有限公司;-;2017-12-31;75.00
厦门美亚中敏科技有限公司;-;2017-12-31;67.73
厦门美亚商鼎信息科技有限公司;-;2017-12-31;62.00
北京美亚智讯信息技术有限公司;-;2017-12-31;58.47
香港鼎永泰克科技有限公司;-;2017-12-31;51.00
武汉大千信息技术有限公司;-;2017-12-31;51.00
厦门市美亚梧桐投资管理有限公司;-;2017-12-31;49.00
厦门服云信息科技有限公司;-;2017-12-31;32.51
北京万诚信用评价有限公司;-;2017-12-31;28.00
厦门正信世纪信息科技有限公司;-;2017-12-31;20.00
深圳市中新赛克科技股份有限公司;002912.SZ;2018-03-31;3.07
