参控股名称;股票代码;报告期;持股比例(%)
大西洋焊接北美有限公司;-;2017-12-31;100.00
四川大西洋进出口有限公司;-;2017-12-31;100.00
天津合荣钛业有限公司;-;2017-12-31;100.00
上海大西洋焊接材料有限责任公司;-;2017-12-31;85.00
自贡大西洋焊丝制品有限公司;-;2017-12-31;75.00
深圳市大西洋焊接材料有限公司;-;2015-12-31;61.90
广西宜州大西洋焊剂制造有限公司;-;2017-12-31;60.00
江苏大西洋焊接材料有限责任公司;-;2017-12-31;55.00
云南大西洋焊接材料有限公司;-;2017-12-31;55.00
四川大西洋申源特种材料科技有限责任公司;-;2017-12-31;51.00
自贡大西洋澳利矿产有限责任公司;-;2017-12-31;51.00
越南大西洋焊接材料有限公司;-;2017-12-31;50.00
成都坦途置业有限公司;-;2017-12-31;49.00
四川大西洋科创焊接科技有限公司;-;2017-12-31;40.00
大西洋焊接材料(天津)销售有限公司;-;2017-12-31;31.00
天津大西洋焊接材料有限责任公司;-;2017-12-31;20.00
