参控股名称;股票代码;报告期;持股比例(%)
上海纳维信息技术有限公司;-;2017-06-30;100.00
北京四维图新科技有限公司;-;2017-06-30;100.00
四维图新(香港)有限公司;-;2017-06-30;100.00
上海四维图新信息技术有限公司;-;2017-06-30;100.00
西安四维图新信息技术有限公司;-;2017-06-30;100.00
西安四维图新实业有限公司;-;2017-06-30;100.00
武汉四维图新科技有限公司;-;2017-06-30;100.00
Coperatieve NavInfo U.A.;-;2017-06-30;100.00
Navinfo North America Corp.;-;2017-06-30;100.00
图新投资(香港)科技有限公司;-;2017-06-30;100.00
合肥杰发科技有限公司;-;2017-06-30;100.00
北京世纪高通科技有限公司;-;2017-06-30;90.00
北京图新智盛信息技术有限公司;-;2017-06-30;65.00
北京图新数聚科技有限公司;-;2017-06-30;60.00
中交宇科(北京)空间信息技术有限公司;-;2017-06-30;51.98
北京图新经纬导航系统有限公司;-;2017-06-30;51.00
北京图迅丰达信息技术有限公司;-;2017-06-30;51.00
长沙市海图科技有限公司;-;2017-06-30;51.00
Mapbar Technology Limited;-;2017-06-30;51.00
北京图为先科技有限公司;-;2017-04-26;51.00
上海安悦四维信息技术有限公司;-;2017-06-30;49.00
中寰卫星导航通信有限公司;-;2017-06-30;38.92
广东好帮手电子科技股份有限公司;833323.OC;2016-06-30;3.00
