参控股名称;股票代码;报告期;持股比例(%)
江苏高伟达信息技术有限公司;-;2017-06-30;100.00
上海高伟达计算机系统工程有限公司;-;2017-06-30;100.00
上海睿民互联网科技有限公司;-;2017-06-30;100.00
海南坚果创娱信息技术有限公司;-;2017-06-30;100.00
喀什尚河信息科技有限公司;-;2017-06-30;100.00
深圳市快读科技有限公司;-;2017-06-30;100.00
北京高伟达钽云科技有限公司;-;2017-06-30;65.00
上海翕振信息技术有限公司;-;2018-04-25;60.00
盈行金融信息技术(上海)有限公司;-;2016-10-18;15.00
深圳瑞云互联科技有限公司;-;2017-06-30;0.00
Nuts Information Technology CO.,Limited;-;2017-06-30;0.00
Nuts Information Technology Limited;-;2017-06-30;0.00
喀什完美时空信息科技有限公司;-;2017-06-30;0.00
