参控股名称;股票代码;报告期;持股比例(%)
易食纵横餐饮管理(北京)有限公司;-;2017-06-30;100.00
宝鸡国贸大酒店有限公司;-;2017-06-30;100.00
宝鸡市易食国际购物广场有限公司;-;2017-06-30;100.00
易食控股有限公司;-;2017-06-30;100.00
陕西国茂实业有限公司;-;2017-06-30;100.00
凯撒同盛旅行社(集团)有限公司;-;2017-06-30;100.00
新疆海航汉莎航空食品有限公司;-;2017-06-30;51.00
甘肃海航汉莎航空食品有限公司;-;2017-06-30;51.00
广州动车组餐饮有限公司;-;2017-06-30;50.00
海南易铁动车组餐饮服务有限公司;-;2017-06-30;50.00
三亚汉莎航空食品有限公司;-;2017-06-30;49.00
北京首航假期网络科技有限公司;-;2018-04-04;20.00
中国海外旅游投资管理有限公司;-;2017-06-30;15.00
深圳市活力天汇科技股份有限公司;871860.OC;2017-12-31;10.54
北京环滔信息技术有限公司;-;2017-06-30;10.00
陕西中桥拍卖行有限责任公司;-;2017-06-30;5.00
