参控股名称;股票代码;报告期;持股比例(%)
湘潭中材节能余热发电有限公司;-;2017-12-31;100.00
滁州中材节能余热发电有限公司;-;2017-12-31;100.00
云浮中材节能余热发电有限公司;-;2017-12-31;100.00
常德中材节能余热发电有限公司;-;2017-12-31;100.00
石家庄中材节能余热发电有限公司;-;2017-12-31;100.00
株洲中材节能余热发电有限公司;-;2017-12-31;100.00
武汉建筑材料工业设计研究院有限公司;-;2017-12-31;100.00
汉中中材节能余热发电有限公司;-;2017-12-31;100.00
师宗中材节能余热发电有限公司;-;2017-12-31;100.00
乌海中材节能余热发电有限公司;-;2017-12-31;100.00
龙陵中材节能余热发电有限公司;-;2017-12-31;100.00
鄂托克旗中材节能余热发电有限公司;-;2017-12-31;100.00
富蕴中材节能余热发电有限公司;-;2017-12-31;100.00
库车中材节能余热发电有限公司;-;2017-12-31;100.00
若羌中材节能余热发电有限公司;-;2017-12-31;100.00
克州中材节能余热发电有限公司;-;2017-12-31;100.00
吐鲁番中材节能余热发电有限公司;-;2017-12-31;100.00
郁南县中材节能余热发电有限公司;-;2015-12-31;100.00
Sinoma Energy Conservation(Malaysia)SDN.BHD;-;2015-12-31;100.00
渠县中材节能余热发电有限公司;-;2015-12-31;100.00
Sinoma Energy Conservation(Philippines)Waste Heat Recovery CO.,INC;-;2015-12-31;100.00
寿光中材节能光耀余热发电有限公司;-;2017-12-31;90.00
中材(宜昌)节能新材料有限公司;-;2017-12-31;75.00
中材(北京)建筑节能科技有限公司;-;2017-12-31;70.00
南通万达锅炉有限公司;-;2017-12-31;66.20
