参控股名称;股票代码;报告期;持股比例(%)
上海魄力广告传媒有限公司;-;2017-06-30;100.00
广州飞睿广告有限公司;-;2017-06-30;100.00
浙江思美广告有限公司;-;2017-06-30;100.00
浙江华意纵驰营销企划有限公司;-;2017-06-30;100.00
上海科翼文化传播有限公司;-;2017-06-30;100.00
北京爱德康赛广告有限公司;-;2017-06-30;100.00
上海观达影视文化有限公司;-;2017-06-30;100.00
杭州掌维科技有限公司;-;2017-06-30;100.00
杭州掌维科技股份有限公司;-;2017-03-02;100.00
上海求真广告有限公司;-;2017-06-30;95.00
南京全力广告有限公司;-;2017-06-30;95.00
浙江视动力影视娱乐有限公司;-;2017-06-30;90.00
浙江创识灵锐网络传媒技术有限公司;-;2017-06-30;75.00
杭州朗极科技有限公司;-;2015-12-31;75.00
舟山华映华美股权投资合伙企业(有限合伙);-;2017-06-30;71.43
上海智海扬涛广告有限公司;-;2017-06-30;60.00
宁波思美复聚股权投资合伙企业(有限合伙);-;2017-06-30;30.00
浙江成长文化产业股权投资基金合伙企业(有限合伙);-;2017-06-30;29.24
