参控股名称;股票代码;报告期;持股比例(%)
许昌裕同印刷包装有限公司;-;2017-12-31;100.00
三河市裕同印刷包装有限公司;-;2017-12-31;100.00
成都市裕同印刷有限公司;-;2017-12-31;100.00
九江市裕同印刷包装有限公司;-;2017-12-31;100.00
重庆裕同印刷包装有限公司;-;2017-12-31;100.00
合肥市裕同印刷包装有限公司;-;2017-12-31;100.00
东莞市裕同印刷包装有限公司;-;2017-12-31;100.00
亳州市裕同印刷包装有限公司;-;2017-12-31;100.00
北京云创网印文化发展有限公司;-;2017-12-31;100.00
昆山裕锦环保包装有限公司;-;2017-12-31;100.00
深圳云创文化科技有限公司;-;2017-12-31;100.00
东莞市裕同包装科技有限公司;-;2017-12-31;100.00
苏州裕同印刷有限公司;-;2017-12-31;100.00
苏州昆迅包装技术有限公司;-;2017-12-31;100.00
泸州裕同包装科技有限公司;-;2017-12-31;100.00
许昌裕同环保科技有限公司;-;2017-12-31;100.00
珠海市裕同印刷包装有限公司;-;2017-12-31;100.00
上海裕仁包装科技有限公司;-;2017-12-31;100.00
深圳市裕同精品包装有限公司;-;2017-12-31;100.00
香港裕同印刷有限公司;-;2017-12-31;100.00
深圳奥印网科技有限公司;-;2017-12-31;100.00
深圳市君信供应链管理有限公司;-;2017-12-31;100.00
深圳裕同互感智能科技有限公司;-;2017-12-31;100.00
烟台市裕同印刷包装有限公司;-;2017-12-31;100.00
成都市华研精工有限公司;-;2017-04-25;100.00
武汉市裕同印刷包装有限公司;-;2017-12-31;99.50
陕西裕凤包装科技有限公司;-;2017-12-31;82.00
深圳市裕同环保包装有限公司;-;2017-12-31;80.00
惠州印想科技有限公司;-;2017-12-31;70.00
四川君和供应链管理有限公司;-;2017-12-31;60.00
