参控股名称;股票代码;报告期;持股比例(%)
新疆冠农鹿丰食品有限责任公司;-;2017-12-31;100.00
新疆冠农果蔬食品有限责任公司;-;2017-12-31;100.00
浙江冠农食品有限公司;-;2017-12-31;100.00
新疆皮山冠农果蔬食品有限责任公司;-;2017-12-31;100.00
英吉沙县冠农果蔬食品有限责任公司;-;2017-12-31;100.00
莎车冠农果蔬食品有限责任公司;-;2017-12-31;100.00
和田冠农艾丽曼果业有限责任公司;-;2017-12-31;100.00
巴州顺泰棉业有限责任公司;-;2017-12-31;100.00
巴州冠农十八团渠棉业有限责任公司;-;2017-12-31;100.00
巴州冠农库尔楚棉业有限公司;-;2017-12-31;100.00
天津山合国际贸易有限公司;-;2017-12-31;100.00
新疆冠农进出口有限公司;-;2017-12-31;100.00
新疆绿原糖业有限公司;-;2017-12-31;100.00
巴州冠农番茄食品有限责任公司;-;2017-12-31;100.00
巴州冠农棉业有限责任公司;-;2017-12-31;100.00
阿克苏地区永衡棉业有限责任公司;-;2017-12-31;100.00
新疆冠农艾丽曼果业有限责任公司;-;2017-12-31;100.00
嘉兴冠农电子商务有限公司;-;2017-12-31;100.00
新疆冠农有机农业开发有限公司;-;2017-12-31;100.00
新疆冠农三和国际贸易有限公司;-;2017-12-31;100.00
新疆冠农三和果蔬有限公司;-;2017-12-31;100.00
吐鲁番市昊鑫矿业有限责任公司;-;2017-07-21;100.00
新疆汇锦物流有限公司;-;2017-12-31;80.83
新疆冠农番茄制品有限公司;-;2017-12-31;80.40
新疆冠农中联电子商务有限公司;-;2017-12-31;71.25
和静冠农棉业有限责任公司;-;2017-12-31;60.00
浙江信维信息科技有限公司;-;2017-12-31;54.55
新疆银通棉业有限公司;-;2017-12-31;51.26
天津三和果蔬有限公司;-;2017-12-31;51.10
新疆冠农绿原拍卖有限公司;-;2017-12-31;51.00
