参控股名称;股票代码;报告期;持股比例(%)
深圳市特力新永通汽车发展有限公司;-;2017-12-31;100.00
深圳市特发特力房地产公司;-;2017-12-31;100.00
深圳市特力房地产交易有限公司;-;2017-12-31;100.00
深圳市汽车工业贸易总公司;-;2017-12-31;100.00
深圳市中天实业有限公司;-;2017-12-31;100.00
深圳市特发特力物业管理有限公司;-;2015-12-31;100.00
深圳汉力高技术陶瓷有限公司;-;2017-12-31;80.00
四川特力珠宝科技有限公司;-;2017-12-31;66.67
深圳特发华日汽车企业有限公司;-;2017-12-31;60.00
深圳市华日丰田汽车销售服务有限公司;-;2017-12-31;60.00
深圳市新永通机动车检测设备有限公司;-;2017-12-31;51.00
安徽特力星光珠宝投资有限公司;-;2017-12-31;51.00
深圳特力吉盟投资有限公司;-;2017-12-31;50.00
深圳市兴龙机械模具有限公司;-;2017-12-13;43.00
深圳市仁孚特力汽车服务有限公司;-;2017-12-31;35.00
