参控股名称;股票代码;报告期;持股比例(%)
成都合兴包装印刷有限公司;-;2017-12-31;100.00
合肥合兴包装印刷有限公司;-;2017-12-31;100.00
武汉华艺柔印环保科技有限公司;-;2017-12-31;100.00
重庆合信包装印刷有限公司;-;2017-12-31;100.00
遵义合信包装有限公司;-;2017-12-31;100.00
山东世凯威包装有限公司;-;2017-12-31;100.00
香港世凯威有限公司;-;2017-12-31;100.00
青岛合兴包装有限公司;-;2017-12-31;100.00
佛山合信包装有限公司;-;2017-12-31;100.00
郑州合兴包装有限公司;-;2017-12-31;100.00
海宁合兴包装有限公司;-;2017-12-31;100.00
天津世凯威包装有限公司;-;2017-12-31;100.00
威斯顿(天津)供应链管理有限公司;-;2017-12-31;100.00
昆山世凯威包装有限公司;-;2017-12-31;100.00
重庆文乾包装有限公司;-;2017-12-31;100.00
厦门合兴供应链管理有限公司;-;2017-12-31;100.00
营口市合坤环保科技有限公司;-;2017-12-31;100.00
珠海市千层纸品包装有限公司;-;2017-12-31;100.00
厦门荣圣兴包装印刷有限公司;-;2017-12-31;100.00
新疆裕荣股权投资管理有限公司;-;2017-12-31;100.00
珠海佳信明华印务有限公司;-;2017-12-31;100.00
厦门合兴网络科技有限公司;-;2017-12-31;100.00
厦门合兴智能集成服务有限公司;-;2017-12-31;100.00
郑州合坤包装有限公司;-;2016-10-28;100.00
武汉兴合信环保科技有限公司;-;2015-12-31;100.00
青岛世凯威包装印刷有限公司;-;2015-12-31;100.00
厦门合兴实业有限公司;-;2015-12-31;100.00
福州福瑞包装有限公司;-;2015-12-31;100.00
龙海合信包装有限公司;-;2015-12-31;100.00
滁州华艺柔印环保科技有限公司;-;2015-12-31;100.00
