参控股名称;股票代码;报告期;持股比例(%)
广州奈梵斯健康产品有限公司;-;2017-12-31;100.00
广州市佰健生物工程有限公司;-;2017-12-31;100.00
汤臣倍健药业有限公司;-;2017-12-31;100.00
香港佰瑞有限公司;-;2017-12-31;100.00
贵州省诚成共创保险经纪有限公司;-;2017-12-31;100.00
广东佰嘉药业有限公司;-;2017-12-31;75.00
广东佰悦网络科技有限公司;-;2017-12-31;70.00
广东佰腾药业有限公司;-;2017-12-31;70.00
六角兽饮料有限公司;-;2017-12-31;40.00
东台市赐百年生物工程有限公司;-;2017-12-31;25.00
上海臻鼎健康科技有限公司;-;2017-12-31;20.00
北京桃谷科技有限公司;-;2017-12-31;12.15
上海凡迪基因科技有限公司;-;2017-12-31;8.78
安徽携泰健康产业股份有限公司;833669.OC;2017-12-31;4.98
深圳市鹏鼎创盈金融信息服务股份有限公司;-;2018-03-10;2.68
