参控股名称;股票代码;报告期;持股比例(%)
成都经典视线广告传媒有限公司;-;2017-12-31;100.00
广东三赢广告传播有限公司;-;2017-12-31;100.00
深圳经典视线文化传播有限公司;-;2017-12-31;100.00
广东赛铂互动传媒广告有限公司;-;2017-12-31;100.00
广州指标品牌管理咨询有限公司;-;2017-12-31;100.00
海南经典视线广告传媒有限公司;-;2017-12-31;100.00
广州旗智企业管理咨询有限公司;-;2017-12-31;100.00
省广先锋(青岛)广告有限公司;-;2017-12-31;100.00
省广合众(北京)国际传媒广告有限公司;-;2017-12-31;100.00
深圳前海省广资本管理有限公司;-;2017-12-31;100.00
省广营销有限公司;-;2017-12-31;100.00
珠海市省广益松新动力投资合伙企业(有限合伙);-;2017-12-31;100.00
上海恺达广告有限公司;-;2017-12-31;85.00
上海传漾广告有限公司;-;2017-12-31;80.00
上海晋拓文化传播有限公司;-;2017-12-31;80.00
上海拓畅信息技术有限公司;-;2017-12-31;80.00
北京合力唯胜体育发展有限公司;-;2017-12-31;69.38
广东广旭整合营销传播有限公司;-;2017-12-31;65.35
广东广佛地铁广告资源经营有限公司;-;2017-12-31;60.00
上海韵翔广告有限公司;-;2017-12-31;55.00
广州蓝门数字营销顾问有限公司;-;2017-12-31;51.00
省广横琴建设发展有限公司;-;2017-12-31;51.00
重庆年度广告传媒有限公司;-;2017-12-31;51.00
珠海市省广汽车营销有限公司;-;2017-12-31;51.00
广东省广博报堂广告有限公司;-;2017-12-31;50.00
广东省广代思博报堂广告有限公司;-;2017-12-31;50.00
上海瑞格市场营销股份有限公司;836038.OC;2017-12-31;49.00
珠海市省广诺时信息服务有限公司;-;2017-12-31;40.00
珠海市省广众烁数字营销有限公司;-;2017-12-31;30.00
深圳钛铂新媒体营销股份有限公司;838835.OC;2018-04-13;20.69
