参控股名称;股票代码;报告期;持股比例(%)
重庆长江三峡综合市场有限公司;-;2017-12-31;100.00
嘉陵集团对外贸易发展有限公司;-;2017-12-31;100.00
重庆普金软件股份有限公司;-;2017-12-31;100.00
广东嘉陵摩托车有限公司;-;2017-12-31;100.00
成都奥晶科技有限责任公司;-;2017-12-31;100.00
重庆嘉陵工业有限公司;-;2017-12-31;100.00
汇豪(香港)发展公司;-;2017-12-31;100.00
嘉陵摩托美洲有限公司;-;2017-12-31;100.00
巴西亚马逊TRAXX摩托车股份有限公司;-;2017-12-31;99.00
重庆海源摩托车零部件制造有限公司;-;2017-12-31;73.26
重庆亿基科技发展有限公司;-;2017-12-31;60.00
重庆嘉陵嘉鹏工业有限公司;-;2017-12-31;51.00
布原拉嘉陵撒克帝摩托车有限公司;-;2017-12-31;50.00
重庆嘉陵全域机动车辆有限公司;-;2017-11-29;45.00
嘉陵集团重庆宏翔运输有限责任公司;-;2017-12-31;31.93
嘉陵-本田发动机有限公司;-;2017-12-31;24.69
重庆南方车辆技术有限公司;-;2017-12-31;23.53
重庆九方铸造有限责任公司;-;2017-06-30;15.00
