参控股名称;股票代码;报告期;持股比例(%)
北京全通继教科技集团有限公司;-;2017-12-31;100.00
北京彩云动力教育科技有限公司;-;2017-12-31;100.00
全通教育基础设施投资管理有限公司;-;2017-12-31;100.00
广东全通教育科技集团有限公司;-;2017-12-31;100.00
广东介诚教育咨询服务有限公司;-;2017-12-31;100.00
全通支付网络科技有限公司;-;2017-12-31;100.00
西安习悦信息技术有限公司;-;2017-12-31;100.00
广东全通教育信息科技有限公司;-;2015-12-31;100.00
北京继教网技术有限公司;-;2015-12-31;100.00
上海闻曦信息科技有限公司;-;2017-12-31;75.00
杭州思讯科技发展有限公司;-;2017-12-31;71.75
智学互动网络科技(北京)有限公司;-;2017-12-31;57.00
湖北音信数据通信技术有限公司;-;2017-12-31;55.00
河北皇典电子商务有限公司;-;2017-12-31;51.00
广西慧谷信息科技有限公司;-;2017-12-31;51.00
黑龙江全通教育信息科技有限公司;-;2017-12-31;51.00
全课云(上海)教育科技有限公司;-;2017-12-31;51.00
深圳市真好信息技术有限公司;-;2017-12-31;51.00
孝感全通教育信息技术有限公司;-;2017-12-31;51.00
深圳真好信息技术有限公司;-;2015-12-31;51.00
北京智优在线教育科技中心(有限合伙);-;2017-12-31;50.00
赛尔互联(北京)教育科技有限公司;ZS0362.BJE;2017-02-17;24.00
