参控股名称;股票代码;报告期;持股比例(%)
Sun Estates LLC;-;2017-12-31;100.00
Jereh Canada Corporation;-;2017-12-31;100.00
杰瑞环保科技有限公司;-;2017-12-31;100.00
杰瑞环球发展有限公司;-;2017-12-31;100.00
Yantai Jereh Ghana Ltd.;-;2017-12-31;100.00
烟台杰瑞石油装备技术有限公司;-;2017-12-31;100.00
杰瑞能源服务有限公司;-;2017-12-31;100.00
杰瑞(北京)工程技术有限公司;-;2017-12-31;100.00
杰瑞石油天然气工程有限公司;-;2017-12-31;100.00
烟台杰瑞工矿部件有限公司;-;2017-12-31;100.00
烟台杰瑞机械设备有限公司;-;2017-12-31;100.00
烟台杰瑞软件有限责任公司;-;2017-12-31;100.00
美国杰瑞国际有限公司;-;2017-12-31;100.00
杰瑞华创科技有限公司;-;2017-12-31;100.00
杰瑞分布能源有限公司;-;2017-12-31;90.00
烟台杰瑞富耐克换热设备有限公司;-;2017-12-31;65.00
德州联合石油科技股份有限公司;872731.OC;2018-03-15;58.86
艾迪士径向钻井(烟台)有限公司;-;2017-12-31;50.00
烟台德美动力有限公司;-;2017-12-31;50.00
山东蓝色杰明能源投资管理有限公司;-;2017-12-31;33.33
西山环保股份公司;-;2017-12-31;28.67
上海英磁新能源科技有限公司;-;2017-12-31;20.00
