参控股名称;股票代码;报告期;持股比例(%)
山东环能环保科技有限公司;-;2017-12-31;100.00
成都环能德美环保装备制造有限公司;-;2017-12-31;100.00
江苏华大离心机制造有限公司;-;2017-12-31;100.00
四川省道源环境工程咨询设计有限公司;-;2017-12-31;100.00
成都环能华瑞环境服务有限公司;-;2017-12-31;100.00
北京环能润谷环境工程有限公司;-;2017-12-31;100.00
江苏环能德美环境工程有限公司;-;2017-12-31;100.00
四川冶金环能工程有限责任公司;-;2017-12-31;100.00
深圳市前海环能科技有限公司;-;2017-12-31;100.00
武汉环能德美工程技术有限公司;-;2017-12-31;100.00
四川环美能科技有限公司;-;2015-12-31;75.00
四川四通欧美环境工程有限公司;-;2017-12-31;65.00
北京环能德美环境工程有限公司;-;2017-12-31;60.00
四川环能天府水环境治理有限公司;-;2017-12-31;59.00
江油市鸿欧环保科技有限公司;-;2017-12-31;49.00
