参控股名称;股票代码;报告期;持股比例(%)
香港炜舜国际有限公司;-;2017-12-31;100.00
南京春睿精密机械有限公司;-;2017-12-31;100.00
苏州春兴投资有限公司;-;2017-12-31;100.00
CHUNXING PRECISION MECHANICAL INC;-;2017-12-31;100.00
东莞迈特通讯科技有限公司;-;2017-12-31;100.00
CHUNXING POLAND SP ZO.O.;-;2017-12-31;100.00
惠州春兴精工有限公司;-;2017-12-31;100.00
CHUNXING HOLDINGS(USA)LTD.;-;2017-12-31;100.00
春兴精工(常熟)有限公司;-;2017-12-31;100.00
上海纬武通信有限公司;-;2017-12-31;100.00
华有光电(东莞)有限公司;-;2017-12-31;100.00
深圳市迈特通信设备有限公司;-;2017-12-31;100.00
北京春兴科技有限公司;-;2017-12-31;100.00
惠州市泽宏科技有限公司;-;2017-12-31;100.00
苏州工业园区永达科技有限公司;-;2017-12-31;100.00
春兴(芬兰)有限公司;-;2017-12-31;100.00
金寨春兴数控设备有限责任公司;-;2015-12-31;100.00
春兴精工(印度)有限公司;-;2017-12-31;99.70
World Style technology lnc.;-;2017-12-31;80.00
深圳市华信科科技有限公司;-;2017-12-31;80.00
迈特通信设备(苏州)有限公司;-;2017-12-31;75.00
春兴铸造(苏州工业园区)有限公司;-;2017-12-31;75.00
深圳春兴数控设备有限责任公司;-;2015-12-31;60.00
凯茂科技(深圳)有限公司;-;2017-12-31;52.00
西安兴航航空制造有限公司;-;2017-12-07;52.00
苏州阳丰科技有限公司;-;2017-12-31;51.00
苏州春兴精工科技有限公司;-;2017-12-31;51.00
中新春兴新能源电力(苏州)有限公司;-;2017-12-31;34.00
