参控股名称;股票代码;报告期;持股比例(%)
天津天士力现代中药资源有限公司;-;2017-12-31;100.00
天津天士力之骄药业有限公司;-;2017-12-31;100.00
天士力(香港)药业有限公司;-;2017-12-31;100.00
天津博科林药品包装技术有限公司;-;2017-12-31;100.00
江苏天士力帝益药业有限公司;-;2017-12-31;100.00
天津天士力圣特制药有限公司;-;2017-12-31;100.00
上海天士力药业有限公司;-;2017-12-31;100.00
天津天士力营销培训管理有限公司;-;2017-12-31;100.00
天津天士力医药商业有限公司;-;2017-12-31;100.00
天津天士力企业管理有限公司;-;2017-12-31;100.00
云南天士力三七种植有限公司;-;2017-12-31;97.97
天士力(香港)北美药业有限公司;-;2017-12-31;90.00
天津天士力医药营销集团股份有限公司;872087.OC;2017-12-31;81.88
陕西天士力植物药业有限责任公司;-;2017-12-31;79.52
天津雅昂医药国际化发展促进有限公司;-;2017-12-31;60.00
天津天士力(辽宁)制药有限责任公司;-;2017-12-31;51.00
河南天地药业股份有限公司;-;2017-12-31;51.00
天士力创世杰(天津)生物制药有限公司;-;2017-12-31;50.00
CBC Invesment Seven Limited.;-;2017-12-31;28.57
天津商汇投资(控股)有限公司;-;2017-12-31;24.99
天境生物技术(天津)有限公司;-;2017-12-31;22.33
