参控股名称;股票代码;报告期;持股比例(%)
曙光信息产业(北京)有限公司;-;2017-12-31;100.00
曙光云计算集团有限公司;-;2017-12-31;100.00
曙光信息系统(辽宁)有限公司;-;2017-12-31;100.00
香港领新科技有限公司;-;2017-12-31;100.00
中科曙光信息产业成都有限公司;-;2017-12-31;100.00
中科曙光国际信息产业有限公司;-;2017-12-31;100.00
曙光信息产业江苏有限公司;-;2017-12-31;100.00
哈尔滨云计算中心有限公司;-;2015-12-31;100.00
包头市超级云计算有限公司;-;2015-12-31;100.00
乌鲁木齐中科曙光云计算有限公司;-;2015-12-31;100.00
新疆中科曙光云计算有限公司;-;2015-12-31;100.00
曙光云计算技术有限公司;-;2015-12-31;100.00
南京城市云计算中心有限公司;-;2015-12-31;100.00
中科曙光信息技术无锡有限公司;-;2015-12-31;82.55
江苏曙光信息技术有限公司;-;2015-12-31;70.00
天津中科曙光存储科技有限公司;-;2017-12-31;60.00
邯郸云计算中心有限公司;-;2015-12-31;55.00
中科睿光软件技术有限公司;-;2017-12-31;51.00
曙光蓝鲨科技(北京)有限公司;-;2015-12-31;51.00
无锡城市云计算中心有限公司;-;2017-12-31;50.00
成都超级计算中心有限公司;-;2015-12-31;50.00
中科三清科技有限公司;-;2017-12-31;49.00
上海超算科技有限公司;-;2017-12-31;45.00
海光信息技术有限公司;-;2017-12-31;26.46
天津海光先进技术投资有限公司;-;2016-01-26;26.46
