参控股名称;股票代码;报告期;持股比例(%)
卧龙电气集团浙江变压器有限公司;-;2017-06-30;100.00
上海卧龙国际商务有限公司;-;2017-06-30;100.00
绍兴上虞卧龙顺达电机加工有限公司;-;2017-06-30;100.00
芜湖卧龙家用电机有限公司;-;2017-06-30;100.00
浙江卧龙国际贸易有限公司;-;2017-06-30;100.00
香港卧龙控股集团有限公司;-;2017-06-30;100.00
Wolong Italy Holding Group S.R.L.;-;2017-06-30;100.00
卧龙美国有限责任公司;-;2017-06-30;100.00
卧龙电机控制技术有限公司;-;2017-06-30;100.00
浙江卧龙希尔投资有限公司;-;2017-06-30;100.00
卧龙电气南阳防爆集团股份有限公司;-;2017-06-30;100.00
绍兴上虞卧龙新能源投资有限公司;-;2017-06-30;100.00
卧龙国际韩国株式会社;-;2017-06-30;100.00
卧龙国际(马来西亚)公司;-;2017-06-30;100.00
卧龙意大利控股集团有限公司;-;2017-06-30;100.00
卧龙电气集团杭州研究院有限公司;-;2017-06-30;95.00
浙江卧龙伺服技术有限公司;-;2017-06-30;95.00
卧龙电气集团辽宁荣信电机控制技术有限公司;-;2017-06-30;93.03
卧龙电气银川变压器有限公司;-;2017-06-30;92.50
卧龙电气集团浙江灯塔电源有限公司;-;2017-06-30;91.96
卧龙电气集团辽宁荣信电气传动有限公司;-;2017-06-30;90.12
卧龙电气集团辽宁荣信高科电气有限公司;-;2017-06-30;86.87
意大利电动力公司;-;2017-06-30;77.00
卧龙电气烟台东源变压器有限公司;-;2017-06-30;70.00
浙江卧龙大郡新动力电机有限公司;-;2017-06-30;70.00
ATB Technologies Netherlands B.V.;-;2017-06-30;68.15
卧龙电气集团北京华泰变压器有限公司;-;2017-06-30;51.00
浙江龙能电力发展有限公司;-;2017-06-30;51.00
浙江卧龙开山电机有限公司;-;2017-06-30;50.00
绍兴欧力-卧龙振动机械有限公司;-;2017-06-30;49.00
